"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT06","WT07","WT08"
"USC00352112","DALLAS 2 NE, OR US","2017-03-14",,,,,,,,"0.38","0.0","0",,"57","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-15",,,,,,,,"0.91","0.0","0",,"56","51",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-16",,,,,,,,"0.02","0.0","0",,"54","34",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-17",,,,,,,,"0.30","0.0","0",,"52","33",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-18",,,,,,,,"0.28","0.0","0",,"54","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-19",,,,,,,,"0.00","0.0","0",,"53","28",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-20",,,,,,,,"0.18","0.0","0",,"54","42",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-21",,,,,,,,"0.23","0.0","0",,"60","43",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-22",,,,,,,,"0.28","0.0","0",,"61","42",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-23",,,,,,,,"0.04","0.0","0",,"53","33",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-24",,,,,,,,"0.96","0.0","0",,"55","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-25",,,,,,,,"0.18","0.0","0",,"54","37",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-26",,,,,,,,"0.52","0.0","0",,"52","41",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-27",,,,,,,,"0.18","0.0","0",,"54","41",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-28",,,,,,,,"0.01","0.0","0",,"60","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-29",,,,,,,,"0.23","0.0","0",,"61","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-30",,,,,,,,"0.02","0.0","0",,"58","38",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-03-31",,,,,,,,"0.00","0.0","0",,"56","32",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-01",,,,,,,,"0.00","0.0","0",,"57","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-02",,,,,,,,"0.00","0.0","0",,"61","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-03",,,,,,,,"0.00","0.0","0",,"56","30",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-04",,,,,,,,"0.00","0.0","0",,"55","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-05",,,,,,,,"0.00","0.0","0",,"57","43",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-06",,,,,,,,"0.27","0.0","0",,"61","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-07",,,,,,,,"0.60","0.0","0",,"62","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-08",,,,,,,,"0.21","0.0","0",,"52","37",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-09",,,,,,,,"0.00","0.0","0",,"54","35",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-10",,,,,,,,"0.20","0.0","0",,"54","39",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-11",,,,,,,,"0.02","0.0","0",,"53","37",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-12",,,,,,,,"1.06","0.0","0",,"58","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-13",,,,,,,,"0.19","0.0","0",,"51","41",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-14",,,,,,,,"0.16","0.0","0",,"53","38",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-15",,,,,,,,"0.00","0.0","0",,"57","31",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-16",,,,,,,,"0.00","0.0","0",,"62","43",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-17",,,,,,,,"0.23","0.0","0",,"63","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-18",,,,,,,,"0.38","0.0","0",,"63","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-19",,,,,,,,"0.20","0.0","0",,"64","42",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-20",,,,,,,,"0.24","0.0","0",,"58","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-21",,,,,,,,"0.01","0.0","0",,"63","33",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-22",,,,,,,,"0.10","0.0","0",,"67","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-23",,,,,,,,"0.24","0.0","0",,"59","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-24",,,,,,,,"0.04","0.0","0",,"58","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-25",,,,,,,,"0.17","0.0","0",,"52","42",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-26",,,,,,,,"0.29","0.0","0",,"56","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-27",,,,,,,,"0.19","0.0","0",,"54","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-28",,,,,,,,"0.01","0.0","0",,"58","35",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-29",,,,,,,,"0.02","0.0","0",,"63","36",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-04-30",,,,,,,,"0.00","0.0","0",,"64","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-01",,,,,,,,"0.00","0.0","0",,"59","35",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-02",,,,,,,,"0.01","0.0","0",,"66","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-03",,,,,,,,"0.00","0.0","0",,"77","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-04",,,,,,,,"0.00","0.0","0",,"82","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-05",,,,,,,,"0.09","0.0","0",,"79","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-06",,,,,,,,"0.00","0.0","0",,"58","36",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-07",,,,,,,,"0.00","0.0","0",,"63","35",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-08",,,,,,,,"0.00","0.0","0",,"70","37",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-09",,,,,,,,"0.00","0.0","0",,"72","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-10",,,,,,,,"0.00","0.0","0",,"74","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-11",,,,,,,,"0.48","0.0","0",,"74","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-12",,,,,,,,"0.15","0.0","0",,"57","41",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-13",,,,,,,,"0.00","0.0","0",,"54","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-14",,,,,,,,,"0.0","0",,"57","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-15",,,,,,,,,"0.0","0",,"59","37",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-16",,"    3",,"0.34",,,,,"0.0","0",,"58","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-17",,,,,,,,"0.04","0.0","0",,"57","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-18",,,,,,,,"0.00","0.0","0",,"67","37",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-19",,,,,,,,"0.00","0.0","0",,"74","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-20",,,,,,,,"0.00","0.0","0",,"74","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-21",,,,,,,,"0.00","0.0","0",,"80","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-22",,,,,,,,"0.00","0.0","0",,"86","56",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-23",,,,,,,,"0.00","0.0","0",,"88","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-24",,,,,,,,"0.00","0.0","0",,"79","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-25",,,,,,,,"0.00","0.0","0",,"71","41",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-26",,,,,,,,"0.00","0.0","0",,"80","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-27",,,,,,,,"0.00","0.0","0",,"83","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-28",,,,,,,,"0.00","0.0","0",,"85","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-29",,,,,,,,"0.00","0.0","0",,"77","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-30",,,,,,,,"0.02","0.0","0",,"70","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-05-31",,,,,,,,"0.00","0.0","0",,"71","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-01",,,,,,,,"0.00","0.0","0",,"70","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-02",,,,,,,,"0.00","0.0","0",,"72","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-03",,,,,,,,"0.00","0.0","0",,"73","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-04",,,,,,,,"0.00","0.0","0",,"65","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-05",,,,,,,,"0.00","0.0","0",,"73","42",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-06",,,,,,,,"0.00","0.0","0",,"79","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-07",,,,,,,,"0.00","0.0","0",,"77","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-08",,,,,,,,"0.30","0.0","0",,"74","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-09",,,,,,,,"0.02","0.0","0",,"60","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-10",,,,,,,,"0.10","0.0","0",,"60","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-11",,,,,,,,"0.20","0.0","0",,"65","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-12",,,,,,,,"0.02","0.0","0",,"66","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-13",,,,,,,,"0.00","0.0","0",,"60","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-14",,,,,,,,"0.00","0.0","0",,"65","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-15",,,,,,,,"0.25","0.0","0",,"66","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-16",,,,,,,,"0.05","0.0","0",,"62","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-17",,,,,,,,"0.00","0.0","0",,"74","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-18",,,,,,,,"0.00","0.0","0",,"78","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-19",,,,,,,,"0.00","0.0","0",,"85","56",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-20",,,,,,,,"0.00","0.0","0",,"84","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-21",,,,,,,,"0.00","0.0","0",,"74","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-22",,,,,,,,"0.00","0.0","0",,"81","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-23",,,,,,,,"0.00","0.0","0",,"88","56",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-24",,,,,,,,"0.00","0.0","0",,"95","56",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-25",,,,,,,,"0.00","0.0","0",,"96","60",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-26",,,,,,,,"0.00","0.0","0",,"89","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-27",,,,,,,,"0.00","0.0","0",,"73","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-28",,,,,,,,"0.00","0.0","0",,"76","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-29",,,,,,,,"0.00","0.0","0",,"78","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-06-30",,,,,,,,"0.00","0.0","0",,"80","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-01",,,,,,,,"0.00","0.0","0",,"76","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-02",,,,,,,,"0.00","0.0","0",,"81","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-03",,,,,,,,"0.00","0.0","0",,"83","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-04",,,,,,,,"0.00","0.0","0",,"82","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-05",,,,,,,,"0.00","0.0","0",,"88","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-06",,,,,,,,"0.00","0.0","0",,"85","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-07",,,,,,,,"0.00","0.0","0",,"87","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-08",,,,,,,,"0.00","0.0","0",,"85","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-09",,,,,,,,"0.00","0.0","0",,"86","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-10",,,,,,,,"0.00","0.0","0",,"84","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-11",,,,,,,,"0.00","0.0","0",,"80","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-12",,,,,,,,"0.00","0.0","0",,"81","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-13",,,,,,,,"0.00","0.0","0",,"82","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-14",,,,,,,,"0.00","0.0","0",,"83","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-15",,,,,,,,"0.00","0.0","0",,"85","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-16",,,,,,,,"0.00","0.0","0",,"77","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-17",,,,,,,,"0.00","0.0","0",,"81","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-18",,,,,,,,"0.00","0.0","0",,"82","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-19",,,,,,,,"0.00","0.0","0",,"81","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-20",,,,,,,,"0.00","0.0","0",,"79","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-21",,,,,,,,"0.00","0.0","0",,"81","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-22",,,,,,,,"0.00","0.0","0",,"89","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-23",,,,,,,,"0.00","0.0","0",,"91","59",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-24",,,,,,,,"0.00","0.0","0",,"87","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-25",,,,,,,,"0.00","0.0","0",,"88","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-26",,,,,,,,"0.00","0.0","0",,"89","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-27",,,,,,,,"0.00","0.0","0",,"86","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-28",,,,,,,,"0.00","0.0","0",,"82","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-29",,,,,,,,"0.00","0.0","0",,"85","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-30",,,,,,,,"0.00","0.0","0",,"88","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-07-31",,,,,,,,"0.00","0.0","0",,"92","51",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-01",,,,,,,,"0.00","0.0","0",,"98","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-02",,,,,,,,"0.00","0.0","0",,"104","59",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-03",,,,,,,,"0.00","0.0","0",,"104","62",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-04",,,,,,,,"0.00","0.0","0",,"102","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-05",,,,,,,,"0.00","0.0","0",,"92","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-06",,,,,,,,"0.00","0.0","0",,"88","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-07",,,,,,,,"0.00","0.0","0",,"90","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-08",,,,,,,,"0.00","0.0","0",,"92","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-09",,,,,,,,"0.00","0.0","0",,"93","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-10",,,,,,,,"0.00","0.0","0",,"92","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-11",,,,,,,,"0.03","0.0","0",,"90","56",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-12",,,,,,,,,"0.0","0",,"84","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-13",,"    2",,"0.20",,,,,"0.0","0",,"77","58",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-14",,,,,,,,"0.00","0.0","0",,"78","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-15",,,,,,,,"0.00","0.0","0",,"85","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-16",,,,,,,,"0.00","0.0","0",,"74","59",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-17",,,,,,,,"0.00","0.0","0",,"84","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-18",,,,,,,,"0.00","0.0","0",,"84","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-19",,,,,,,,"0.00","0.0","0",,"85","47",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-20",,,,,,,,"0.00","0.0","0",,"87","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-21",,,,,,,,"0.00","0.0","0",,"89","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-22",,,,,,,,"0.00","0.0","0",,"85","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-23",,,,,,,,"0.00","0.0","0",,"82","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-24",,,,,,,,"0.00","0.0","0",,"80","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-25",,,,,,,,"0.00","0.0","0",,"89","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-26",,,,,,,,"0.00","0.0","0",,"91","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-27",,,,,,,,"0.00","0.0","0",,"94","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-28",,,,,,,,"0.00","0.0","0",,"96","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-29",,,,,,,,"0.00","0.0","0",,"96","55",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-30",,,,,,,,"0.00","0.0","0",,"84","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-08-31",,,,,,,,"0.00","0.0","0",,"81","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-01",,,,,,,,"0.00","0.0","0",,"91","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-02",,,,,,,,"0.00","0.0","0",,"96","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-03",,,,,,,,"0.00","0.0","0",,"97","57",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-04",,,,,,,,"0.00","0.0","0",,"96","58",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-05",,,,,,,,"0.00","0.0","0",,"91","60",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-06",,,,,,,,"0.00","0.0","0",,"88","58",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-07",,,,,,,,"0.00","0.0","0",,"85","63",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-08",,,,,,,,"0.03","0.0","0",,"85","61",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-09",,,,,,,,"0.00","0.0","0",,"81","60",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-10",,,,,,,,"0.00","0.0","0",,"79","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-11",,,,,,,,"0.00","0.0","0",,"91","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-12",,,,,,,,"0.00","0.0","0",,"93","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-13",,,,,,,,"0.00","0.0","0",,"84","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-14",,,,,,,,"0.00","0.0","0",,"76","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-15",,,,,,,,"0.00","0.0","0",,"78","44",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-16",,,,,,,,"0.00","0.0","0",,"78","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-17",,,,,,,,"0.00","0.0","0",,"76","49",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-18",,,,,,,,"0.32","0.0","0",,"60","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-19",,,,,,,,"0.69","0.0","0",,"64","48",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-20",,,,,,,,"0.55","0.0","0",,"63","46",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-21",,,,,,,,"0.02","0.0","0",,"63","40",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-22",,,,,,,,"0.06","0.0","0",,"68","42",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-23",,,,,,,,"0.00","0.0","0",,"68","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-24",,,,,,,,"0.00","0.0","0",,"72","43",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-25",,,,,,,,"0.00","0.0","0",,"73","52",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-26",,,,,,,,"0.00","0.0","0",,"76","50",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-27",,,,,,,,"0.00","0.0","0",,"84","54",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-28",,,,,,,,"0.00","0.0","0",,"85","51",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-29",,,,,,,,"0.40","0.0","0",,"83","53",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-09-30",,,,,,,,"0.00","0.0","0",,"64","45",,,,,,,,,,,,,,
"USC00352112","DALLAS 2 NE, OR US","2017-10-31",,,,,,,,"0.00","0.0","0",,"60","38",,,,,,,,,,,,,,
"USC00357823","SILVERTON, OR US","2016-11-01",,,,,,,,"0.06","0.0","0",,"60","50",,,,,,,,,,,,,,
"USC00357823","SILVERTON, OR US","2016-11-02",,,,,,,,"0.03","0.0","0",,"61","49",,,,,,,,,,,,,,
"USC00357823","SILVERTON, OR US","2016-11-03",,,,,,,,"0.03","0.0","0",,"64","47",,,,,,,,,,,,,,
"USC00357823","SILVERTON, OR US","2016-11-04",,,,,,,,"0.02","0.0","0",,"61","44",,,,,,,,,,,,,,
"USC00357823","SILVERTON, OR US","2016-11-05",,,,,,,,"0.00","0.0","0",,"62","43",,,,,,,,,,,,,,
